user,label
Train_37578,0
Train_29196,1
Train_02693,1
Train_47024,1
Train_41553,0
Train_09475,0
Train_14019,0
Train_26084,0
Train_45286,1
Train_13909,0
Train_28608,0
Train_36126,0
Train_00783,0
Train_22654,0
Train_17608,1
Train_21398,0
Train_46797,0
Train_19511,1
Train_31446,0
Train_01752,1
Train_38319,1
Train_40570,0
Train_06258,1
Train_21125,1
Train_37680,0
Train_01019,0
Train_31636,0
Train_00390,1
Train_24075,1
Train_29785,1
Train_02475,1
Train_02009,0
Train_34309,0
Train_37851,1
Train_41494,0
Train_07101,1
Train_07837,0
Train_47267,0
Train_15229,0
Train_03525,0
Train_25653,1
Train_04333,0
Train_04722,0
Train_47743,1
Train_37060,0
Train_16520,1
Train_04176,0
Train_30594,0
Train_13003,1
Train_31657,0
Train_10792,0
Train_37427,0
Train_23586,0
Train_10772,1
Train_09462,0
Train_45426,0
Train_01187,1
Train_11163,0
Train_04886,0
Train_28329,0
Train_26959,0
Train_08307,0
Train_29056,0
Train_28178,0
Train_22520,0
Train_37347,0
Train_01191,0
Train_24249,1
Train_47000,0
Train_43396,0
Train_31406,0
Train_35925,1
Train_01689,0
Train_17871,0
Train_08708,0
Train_26290,0
Train_30213,1
Train_30197,0
Train_35495,0
Train_41465,0
Train_01094,1
Train_35002,0
Train_20383,1
Train_20797,1
Train_18359,0
Train_44674,0
Train_14863,0
Train_26524,1
Train_00231,1
Train_38208,0
Train_29620,0
Train_04751,0
Train_45755,0
Train_01971,0
Train_25276,1
Train_15003,0
Train_37947,0
Train_25038,0
Train_03210,0
Train_39913,0
Train_22242,0
Train_09895,1
Train_05462,0
Train_39585,0
Train_16423,0
Train_00374,0
Train_45809,1
Train_04619,1
Train_21648,0
Train_19861,0
Train_13483,0
Train_15698,0
Train_27859,0
Train_13393,0
Train_41339,0
Train_19910,0
Train_31998,1
Train_29246,0
Train_40234,1
Train_12368,0
Train_01479,0
Train_14006,0
Train_16049,1
Train_03653,1
Train_26635,0
Train_29777,0
Train_09574,0
Train_42169,0
Train_26482,0
Train_38874,0
Train_32662,1
Train_12060,0
Train_15660,0
Train_36535,0
Train_14174,0
Train_03027,0
Train_09036,0
Train_11050,1
Train_23824,0
Train_22523,0
Train_40801,0
Train_41721,0
Train_07710,1
Train_35207,0
Train_20565,0
Train_36699,0
Train_16625,0
Train_31973,0
Train_08483,0
Train_08499,1
Train_39140,0
Train_00558,0
Train_09290,1
Train_46829,1
Train_19509,0
Train_37431,0
Train_15371,0
Train_44909,0
Train_24267,1
Train_02075,1
Train_20024,0
Train_19111,1
Train_26224,0
Train_02736,1
Train_06072,0
Train_01097,1
Train_10446,0
Train_44061,0
Train_12037,0
Train_42387,0
Train_40895,0
Train_18752,1
Train_31935,0
Train_16469,1
Train_14520,1
Train_32470,0
Train_43324,0
Train_37936,1
Train_42781,0
Train_38541,1
Train_22630,1
Train_35865,0
Train_17322,1
Train_31645,0
Train_27952,0
Train_15546,0
Train_44845,1
Train_16032,1
Train_33499,0
Train_34879,1
Train_32148,0
Train_03770,0
Train_23417,0
Train_18551,0
Train_38831,1
Train_07128,1
Train_41508,0
Train_47585,0
Train_40788,0
Train_30835,0
Train_24791,1
Train_46117,0
Train_36572,1
Train_46410,0
Train_41967,0
Train_00858,0
Train_34063,0
Train_42689,0
Train_27101,0
Train_24311,0
Train_01368,0
Train_46875,1
Train_25264,0
Train_24947,1
Train_15220,0
Train_23151,0
Train_22626,0
Train_29489,1
Train_22962,1
Train_13952,0
Train_11103,1
Train_45084,1
Train_14269,1
Train_15275,1
Train_38191,0
Train_35024,0
Train_44785,1
Train_28779,0
Train_22737,1
Train_24883,1
Train_22764,0
Train_17753,0
Train_28063,0
Train_10782,0
Train_16376,0
Train_12764,0
Train_40137,0
Train_19439,0
Train_33114,0
Train_25609,0
Train_09599,1
Train_07600,0
Train_09903,0
Train_06797,0
Train_14919,1
Train_31763,1
Train_28055,0
Train_32018,0
Train_34612,1
Train_30778,0
Train_10977,0
Train_44810,0
Train_13923,0
Train_07378,0
Train_20810,1
Train_27868,1
Train_42885,1
Train_25683,1
Train_22688,1
Train_40736,0
Train_02818,0
Train_37035,1
Train_44861,0
Train_09296,0
Train_24686,0
Train_15709,0
Train_03729,0
Train_13237,1
Train_21804,1
Train_29146,0
Train_27485,1
Train_39103,0
Train_08930,0
Train_11480,0
Train_21757,0
Train_42415,0
Train_26180,0
Train_42017,1
Train_11732,1
Train_07858,0
Train_32688,0
Train_46949,0
Train_35770,1
Train_43843,0
Train_33076,1
Train_21079,0
Train_21799,0
Train_25075,0
Train_13470,0
Train_22769,0
Train_37213,1
Train_15590,0
Train_32952,0
Train_45097,1
Train_18557,0
Train_34634,0
Train_27326,1
Train_40457,0
Train_02889,0
Train_43147,1
Train_28771,1
Train_02973,0
Train_41178,0
Train_30743,0
Train_16113,0
Train_00623,0
Train_21280,0
Train_29381,0
Train_26077,0
Train_17873,0
Train_37914,0
Train_45469,0
Train_14481,0
Train_26489,0
Train_39947,0
Train_19161,0
Train_20759,1
Train_42644,0
Train_25412,0
Train_19436,0
Train_11748,0
Train_44925,0
Train_21184,0
Train_42897,0
Train_32060,0
Train_07812,0
Train_28852,0
Train_09048,1
Train_00039,0
Train_12149,1
Train_20101,0
Train_22987,0
Train_00048,0
Train_04662,0
Train_39493,0
Train_47365,0
Train_46719,0
Train_18012,1
Train_32663,0
Train_20692,0
Train_31114,0
Train_17801,0
Train_38642,0
Train_32232,0
Train_00511,0
Train_01960,0
Train_34470,0
Train_23894,0
Train_40444,0
Train_15205,0
Train_34220,0
Train_22899,0
Train_07971,0
Train_29263,0
Train_04231,0
Train_28625,1
Train_13585,0
Train_45347,0
Train_33033,0
Train_24049,0
Train_17563,0
Train_45198,0
Train_41035,1
Train_15149,0
Train_22931,0
Train_24100,0
Train_43891,0
Train_43729,0
Train_12785,0
Train_05465,0
Train_47353,0
Train_25401,0
Train_01432,0
Train_07175,0
Train_15372,0
Train_35188,0
Train_31586,0
Train_10334,0
Train_17031,0
Train_26753,0
Train_18950,0
Train_32380,0
Train_00654,0
Train_33440,1
Train_16284,0
Train_34227,0
Train_05549,0
Train_43995,0
Train_02869,0
Train_39646,1
Train_21388,0
Train_08591,0
Train_18890,0
Train_44974,0
Train_20645,1
Train_41336,0
Train_32996,0
Train_14828,0
Train_07287,0
Train_16321,0
Train_36587,0
Train_16752,0
Train_20279,0
Train_41335,1
Train_08405,0
Train_26718,0
Train_21964,1
Train_04128,0
Train_45742,0
Train_02376,0
Train_13099,0
Train_02663,0
Train_10680,0
Train_02323,0
Train_30553,0
Train_18716,0
Train_31504,1
Train_33264,0
Train_29385,0
Train_01440,1
Train_30681,0
Train_45572,0
Train_00148,0
Train_33942,1
Train_34187,0
Train_39255,0
Train_13725,0
Train_07856,1
Train_23022,0
Train_31612,0
Train_11034,0
Train_11818,0
Train_39669,0
Train_45686,0
Train_18583,0
Train_31917,0
Train_06809,1
Train_32376,0
Train_38662,1
Train_41996,0
Train_30459,0
Train_43159,0
Train_04044,0
Train_38801,1
Train_07511,1
Train_26768,0
Train_22134,1
Train_10480,0
Train_16593,0
Train_23381,0
Train_12341,0
Train_39632,0
Train_25465,1
Train_18916,0
Train_44606,0
Train_20422,0
Train_38076,1
Train_18878,0
Train_18252,0
Train_39677,1
Train_18580,0
Train_10083,1
Train_38306,0
Train_35722,0
Train_42003,0
Train_36363,0
Train_44991,0
Train_10483,1
Train_36555,0
Train_04680,1
Train_28434,0
Train_20224,1
Train_10605,0
Train_36147,1
Train_40989,1
Train_20839,0
Train_29368,1
Train_15948,1
Train_42259,1
Train_44409,0
Train_43767,0
Train_19446,0
Train_15001,0
Train_37220,1
Train_21292,0
Train_17583,0
Train_26038,0
Train_39853,0
Train_19561,0
Train_10732,0
Train_02654,0
Train_32414,0
Train_40939,0
Train_23583,1
Train_02622,0
Train_18868,1
Train_05321,1
Train_07903,0
Train_02227,0
Train_24314,0
Train_39986,0
Train_29211,0
Train_25604,0
Train_38499,1
Train_35266,0
Train_18722,0
Train_00420,0
Train_13862,0
Train_17672,1
Train_31404,0
Train_05668,0
Train_23552,0
Train_44413,1
Train_11365,0
Train_28092,0
Train_04902,0
Train_06635,0
Train_41845,0
Train_43191,1
Train_11643,1
Train_22490,1
Train_13562,0
Train_33210,0
Train_20387,0
Train_05150,0
Train_11241,1
Train_02759,0
Train_10504,1
Train_47571,0
Train_08150,1
Train_27997,0
Train_38098,1
Train_44318,0
Train_33109,0
Train_26336,0
Train_40802,0
Train_37938,0
Train_28902,0
Train_07459,0
Train_15231,0
Train_34280,0
Train_44833,0
Train_34347,0
Train_34795,0
Train_00136,0
Train_43062,0
Train_36419,0
Train_43815,0
Train_20919,0
Train_44101,0
Train_11900,0
Train_15585,0
Train_02519,0
Train_02794,0
Train_30182,0
Train_47285,0
Train_14891,1
Train_01076,0
Train_33953,0
Train_36331,0
Train_16558,0
Train_22381,0
Train_19733,1
Train_05137,0
Train_31588,0
Train_07627,1
Train_08555,0
Train_34041,0
Train_36435,0
Train_28764,0
Train_30338,0
Train_13989,0
Train_41730,1
Train_26694,0
Train_34859,1
Train_47409,0
Train_07534,1
Train_35665,1
Train_26714,0
Train_10147,0
Train_18957,1
Train_27143,0
Train_21226,0
Train_08711,0
Train_07001,1
Train_03690,0
Train_38279,0
Train_05607,1
Train_46800,0
Train_10339,0
Train_21590,0
Train_44534,0
Train_23587,0
Train_45956,0
Train_32424,1
Train_21793,1
Train_39039,0
Train_09177,0
Train_24595,0
Train_09888,0
Train_17852,0
Train_47368,0
Train_34635,0
Train_40026,0
Train_38370,1
Train_00465,1
Train_34979,0
Train_24654,0
Train_04374,0
Train_11250,0
Train_02614,0
Train_44283,0
Train_18464,0
Train_40746,1
Train_44004,0
Train_01190,0
Train_14918,1
Train_34985,0
Train_32828,1
Train_23649,0
Train_22181,0
Train_14634,1
Train_39624,1
Train_41583,0
Train_40495,1
Train_21112,0
Train_40463,0
Train_25769,0
Train_35564,0
Train_29347,0
Train_43630,0
Train_12754,0
Train_24159,0
Train_41281,1
Train_38385,1
Train_08966,0
Train_43145,1
Train_25072,0
Train_34166,0
Train_21055,0
Train_23296,0
Train_12241,1
Train_29028,0
Train_40552,1
Train_16091,0
Train_42864,0
Train_18336,1
Train_08248,0
Train_03610,0
Train_35834,0
Train_24631,0
Train_18705,0
Train_26571,0
Train_08033,0
Train_29335,0
Train_13811,0
Train_38428,1
Train_08277,0
Train_34234,1
Train_00012,0
Train_26189,0
Train_26617,0
Train_43111,0
Train_19713,0
Train_09785,0
Train_21551,0
Train_19475,0
Train_00784,0
Train_29865,1
Train_38344,0
Train_05488,0
Train_31559,0
Train_25520,0
Train_31994,1
Train_14621,1
Train_32479,0
Train_34945,0
Train_27633,0
Train_05993,0
Train_02969,1
Train_45597,0
Train_17830,0
Train_02617,1
Train_20914,0
Train_26783,0
Train_07760,1
Train_36352,1
Train_33034,0
Train_09546,0
Train_46301,0
Train_27188,0
Train_43380,0
Train_36674,1
Train_46691,1
Train_07202,0
Train_23840,0
Train_26079,1
Train_38232,1
Train_30956,0
Train_23057,0
Train_39213,1
Train_07441,0
Train_42572,1
Train_17127,0
Train_34171,0
Train_31823,0
Train_16822,0
Train_13402,0
Train_25973,0
Train_07364,0
Train_40982,0
Train_38335,0
Train_19546,0
Train_00162,0
Train_33766,0
Train_00563,0
Train_20503,0
Train_23636,0
Train_22989,0
Train_06994,1
Train_00749,0
Train_19623,0
Train_25749,0
Train_12960,1
Train_41748,0
Train_23776,0
Train_42195,0
Train_08570,0
Train_19352,1
Train_23625,0
Train_12167,0
Train_24756,1
Train_27038,0
Train_16160,0
Train_22745,1
Train_45840,0
Train_11106,1
Train_36304,0
Train_26793,0
Train_18034,0
Train_16642,1
Train_34545,1
Train_09373,0
Train_02854,0
Train_37374,1
Train_03902,0
Train_35885,0
Train_34919,1
Train_26365,1
Train_47522,0
Train_10269,0
Train_00455,0
Train_24340,1
Train_36035,0
Train_24808,0
Train_21135,0
Train_33202,1
Train_06850,0
Train_43871,0
Train_26473,0
Train_01065,1
Train_11010,0
Train_16303,0
Train_29829,0
Train_19734,0
Train_14617,1
Train_42811,1
Train_01845,1
Train_10088,0
Train_20873,0
Train_14997,1
Train_42892,0
Train_07888,0
Train_18621,0
Train_17768,1
Train_07821,0
Train_15355,0
Train_28430,0
Train_05900,0
Train_16959,0
Train_07875,0
Train_18055,0
Train_31638,0
Train_13392,0
Train_15476,0
Train_19397,0
Train_14374,0
Train_11559,0
Train_02932,1
Train_03997,0
Train_46153,0
Train_09939,0
Train_07737,0
Train_13481,1
Train_18406,0
Train_07552,0
Train_28697,0
Train_23967,1
Train_43654,1
Train_24963,0
Train_00479,0
Train_01249,1
Train_15195,0
Train_42800,0
Train_41260,0
Train_30776,0
Train_07158,0
Train_23248,1
Train_47012,0
Train_37049,1
Train_27273,1
Train_22236,0
Train_02877,0
Train_24405,0
Train_42132,0
Train_03671,0
Train_18045,0
Train_40074,0
Train_14989,1
Train_26370,1
Train_01197,0
Train_06061,1
Train_30394,1
Train_29846,0
Train_16433,1
Train_44618,0
Train_06268,0
Train_06522,0
Train_31077,0
Train_45129,0
Train_40286,0
Train_15722,1
Train_27895,0
Train_40453,1
Train_19551,0
Train_15818,0
Train_15287,0
Train_35072,0
Train_45881,1
Train_23498,0
Train_40307,0
Train_07022,0
Train_33550,0
Train_46947,0
Train_30330,0
Train_40682,0
Train_25351,0
Train_12534,0
Train_08092,0
Train_07850,0
Train_25387,0
Train_02003,0
Train_30641,1
Train_18595,1
Train_46696,1
Train_17103,0
Train_45065,0
Train_42751,1
Train_21163,0
Train_43899,0
Train_39802,0
Train_12483,0
Train_35964,1
Train_25754,0
Train_29482,0
Train_21108,0
Train_29061,1
Train_13749,0
Train_32403,0
Train_12748,0
Train_17913,0
Train_30192,0
Train_31318,1
Train_09632,0
Train_11524,0
Train_45474,0
Train_16631,0
Train_04463,0
Train_14113,0
Train_08450,0
Train_20626,0
Train_04880,0
Train_06451,1
Train_11575,0
Train_46348,0
Train_25909,0
Train_26540,1
Train_21621,0
Train_21906,0
Train_32180,0
Train_30379,0
Train_02957,0
Train_20345,0
Train_40563,1
Train_17046,0
Train_22797,0
Train_09122,1
Train_19368,0
Train_13968,0
Train_15706,0
Train_44489,0
Train_01830,0
Train_14025,0
Train_10055,0
Train_33124,0
Train_13104,1
Train_46446,0
Train_11029,0
Train_25923,0
Train_33613,1
Train_28886,0
Train_00811,0
Train_01567,1
Train_14684,0
Train_02306,0
Train_23478,1
Train_35044,0
Train_21299,1
Train_15508,0
Train_03543,0
Train_34251,0
Train_42893,0
Train_11656,1
Train_20618,0
Train_26476,1
Train_13375,1
Train_32969,0
Train_46180,1
Train_11053,0
Train_18925,0
Train_02456,1
Train_30793,0
Train_00240,0
Train_47156,1
Train_12187,0
Train_40226,0
Train_43209,1
Train_01243,1
Train_47480,0
Train_15449,1
Train_12527,0
Train_24953,1
Train_06436,1
Train_41491,0
Train_34263,0
Train_36715,0
Train_28899,0
Train_12375,0
Train_19935,1
Train_03195,0
Train_39234,1
Train_09919,0
Train_40323,0
Train_17035,0
Train_13376,0
Train_42862,0
Train_29272,0
Train_37617,0
Train_01100,0
Train_41415,1
Train_25885,0
Train_35559,0
Train_36300,0
Train_30318,0
Train_30059,1
Train_30170,0
Train_12123,0
Train_03369,0
Train_01510,0
Train_46976,1
Train_07479,0
Train_14168,0
Train_20055,0
Train_23764,0
Train_18202,0
Train_44590,0
Train_39821,0
Train_16217,1
Train_33106,0
Train_40888,0
Train_14567,0
Train_42711,1
Train_41629,0
Train_24926,0
Train_27663,0
Train_40500,1
Train_06839,0
Train_44440,1
Train_37408,0
Train_03196,0
Train_15390,1
Train_09963,0
Train_39905,0
Train_38063,0
Train_40755,0
Train_27869,0
Train_18078,0
Train_29332,0
Train_42338,0
Train_38536,0
Train_43128,0
Train_16611,1
Train_40050,0
Train_33863,0
Train_27298,1
Train_33742,0
Train_40375,0
Train_45983,0
Train_31412,1
Train_01503,0
Train_10672,1
Train_31491,0
Train_16517,0
Train_31227,0
Train_45085,0
Train_01330,0
Train_02714,0
Train_29983,1
Train_33813,0
Train_44698,0
Train_26286,0
Train_05777,0
Train_19178,0
Train_03755,0
Train_39848,1
Train_41812,0
Train_21727,1
Train_14953,0
Train_22719,0
Train_34361,0
Train_04600,0
Train_05745,1
Train_18905,1
Train_06718,1
Train_27567,0
Train_07649,0
Train_02424,1
Train_45381,1
Train_15682,1
Train_06899,0
Train_40458,0
Train_12404,0
Train_18335,0
Train_26711,0
Train_28005,0
Train_19878,1
Train_19235,0
Train_43350,0
Train_45631,1
Train_40981,0
Train_18689,0
Train_34828,0
Train_22288,0
Train_10760,0
Train_34311,0
Train_42054,0
Train_33195,0
Train_20213,0
Train_28379,0
Train_34797,0
Train_41656,0
Train_46212,0
Train_16003,0
Train_07561,1
Train_41628,0
Train_31604,0
Train_17516,1
Train_37918,1
Train_14002,1
Train_15719,1
Train_44103,0
Train_39924,0
Train_13100,0
Train_39358,0
Train_36120,0
Train_38972,0
Train_04630,0
Train_30888,1
Train_34522,0
Train_24192,0
Train_35969,0
Train_33575,0
Train_14702,0
Train_14860,1
Train_35154,0
Train_27254,1
Train_05555,0
Train_02494,0
Train_35143,0
Train_26622,1
Train_23681,1
Train_04014,0
Train_22005,1
Train_47413,0
Train_23792,0
Train_24509,0
Train_47416,0
Train_26230,1
Train_20985,0
Train_10175,0
Train_31482,0
Train_46252,0
Train_35272,1
Train_08831,0
Train_46686,1
Train_05928,1
Train_15560,0
Train_22593,1
Train_10373,0
Train_22692,1
Train_14861,0
Train_20991,0
Train_02874,0
Train_21157,1
Train_37270,0
Train_23725,0
Train_21431,0
Train_34200,1
Train_20131,1
Train_02046,0
Train_14102,1
Train_05820,0
Train_29040,0
Train_07952,0
Train_06078,0
Train_41266,0
Train_21831,0
Train_36985,0
Train_08420,1
Train_30246,0
Train_12214,1
Train_04114,0
Train_44250,0
Train_03848,0
Train_06507,0
Train_43638,0
Train_11048,1
Train_02897,0
Train_40706,1
Train_10285,0
Train_44330,0
Train_06056,1
Train_20981,1
Train_14450,0
Train_18613,0
Train_22662,0
Train_35456,1
Train_30496,0
Train_13832,0
Train_42446,0
Train_47217,0
Train_25125,0
Train_34334,0
Train_01032,0
Train_18209,0
Train_06795,1
Train_29712,0
Train_07302,0
Train_33304,0
Train_00640,1
Train_39331,1
Train_30123,0
Train_25504,0
Train_14262,0
Train_09788,0
Train_04633,0
Train_21620,0
Train_02517,1
Train_07080,0
Train_18177,0
Train_43796,0
Train_41755,1
Train_24727,1
Train_00255,0
Train_34825,1
Train_10324,0
Train_16588,0
Train_09931,1
Train_07385,1
Train_40800,0
Train_41586,0
Train_15217,0
Train_29783,0
Train_11344,1
Train_17582,0
Train_47663,0
Train_21167,1
Train_47074,1
Train_14466,1
Train_12350,0
Train_44254,0
Train_02069,1
Train_42962,1
Train_43705,1
Train_00741,0
Train_03942,0
Train_17968,0
Train_36018,1
Train_13342,0
Train_22714,0
Train_15323,0
Train_18457,0
Train_06373,0
Train_12681,0
Train_25929,1
Train_35627,0
Train_23802,0
Train_24304,0
Train_06110,1
Train_06387,0
Train_03746,0
Train_32614,0
Train_34203,0
Train_11067,0
Train_23161,1
Train_41620,0
Train_30136,0
Train_18049,0
Train_32558,0
Train_45784,1
Train_29929,0
Train_42356,1
Train_07278,0
Train_34622,0
Train_24228,0
Train_42063,0
Train_41368,0
Train_27169,0
Train_31885,1
Train_41073,0
Train_04509,0
Train_31647,0
Train_11470,0
Train_13939,0
Train_47507,1
Train_19422,1
Train_45871,0
Train_32205,0
Train_01557,0
Train_15402,1
Train_08805,1
Train_15932,0
Train_18162,0
Train_32068,0
Train_27462,0
Train_46424,0
Train_30913,0
Train_31059,0
Train_31295,0
Train_46590,1
Train_29310,0
Train_20650,0
Train_32271,0
Train_42161,0
Train_40547,0
Train_38652,1
Train_23654,0
Train_21343,0
Train_05296,0
Train_38362,1
Train_09279,0
Train_24739,0
Train_30524,1
Train_26787,0
Train_00042,1
Train_29126,0
Train_14590,0
Train_19691,0
Train_06096,0
Train_16136,0
Train_38553,0
Train_30918,0
Train_07501,1
Train_33826,0
Train_26680,0
Train_41068,0
Train_17640,0
Train_07859,0
Train_25877,1
Train_45488,0
Train_06695,0
Train_16608,0
Train_18594,0
Train_06829,0
Train_24338,1
Train_18231,0
Train_29312,0
Train_29093,1
Train_10965,0
Train_37496,0
Train_40476,0
Train_31145,1
Train_45847,1
Train_01819,0
Train_22292,0
Train_41346,1
Train_00454,0
Train_06359,0
Train_31626,0
Train_01680,0
Train_12893,0
Train_12544,0
Train_47609,0
Train_14615,0
Train_33443,0
Train_29389,0
Train_38388,1
Train_35202,0
Train_10624,0
Train_09800,0
Train_05471,0
Train_14117,1
Train_08129,0
Train_19966,0
Train_30131,0
Train_10514,1
Train_35230,0
Train_05550,1
Train_24614,1
Train_39879,0
Train_40009,0
Train_32393,0
Train_32040,1
Train_40113,1
Train_12400,0
Train_14399,0
Train_36914,0
Train_15757,0
Train_17710,0
Train_02805,0
Train_43490,0
Train_40483,0
Train_19232,0
Train_34423,1
Train_43527,0
Train_33519,0
Train_45453,0
Train_17975,0
Train_05513,0
Train_28408,0
Train_19333,0
Train_45162,1
Train_46239,0
Train_39295,0
Train_01472,0
Train_16503,0
Train_04250,0
Train_10343,0
Train_24606,0
Train_42641,0
Train_02349,0
Train_45143,0
Train_44906,0
Train_21402,0
Train_30557,1
Train_40766,0
Train_27584,0
Train_10428,0
Train_01690,0
Train_07779,0
Train_26815,0
Train_42264,0
Train_30100,0
Train_00556,1
Train_08715,0
Train_14966,0
Train_29241,0
Train_19323,1
Train_17765,0
Train_36968,0
Train_12327,1
Train_46855,1
Train_36599,1
Train_34096,1
Train_07118,0
Train_27233,0
Train_02000,1
Train_33853,0
Train_10520,0
Train_38551,0
Train_41907,1
Train_07916,0
Train_30801,1
Train_27613,0
Train_18183,0
Train_40092,0
Train_09608,0
Train_31835,0
Train_31424,1
Train_18498,0
Train_15817,0
Train_33216,0
Train_40082,0
Train_18401,1
Train_27525,0
Train_03560,0
Train_04845,1
Train_45765,0
Train_21624,0
Train_15667,0
Train_42350,1
Train_26296,0
Train_34720,1
Train_07500,0
Train_02486,0
Train_30930,1
Train_06944,0
Train_31543,0
Train_05110,0
Train_20194,0
Train_04552,0
Train_30328,0
Train_00650,0
Train_46677,1
Train_26183,0
Train_37182,1
Train_28054,1
Train_08400,0
Train_26432,0
Train_32784,0
Train_19131,0
Train_11267,0
Train_46093,1
Train_41362,1
Train_03932,0
Train_04192,0
Train_32930,0
Train_26917,0
Train_08337,0
Train_40001,0
Train_28307,0
Train_28895,0
Train_33121,0
Train_43194,1
Train_46661,0
Train_42743,0
Train_33670,0
Train_47196,0
Train_17719,0
Train_10287,0
Train_34574,0
Train_03625,1
Train_06296,0
Train_32777,0
Train_32168,0
Train_32267,0
Train_35412,0
Train_33825,0
Train_24370,0
Train_42793,0
Train_16046,0
Train_08182,1
Train_21307,0
Train_46480,0
Train_21877,0
Train_46328,0
Train_33926,0
Train_20667,0
Train_46567,1
Train_33258,0
Train_20425,0
Train_21477,0
Train_04926,1
Train_07370,1
Train_21930,0
Train_10607,0
Train_13629,1
Train_10178,1
Train_42427,0
Train_30885,0
Train_29089,1
Train_42388,0
Train_45779,0
Train_35136,0
Train_42790,0
Train_31046,0
Train_13827,0
Train_26539,1
Train_08016,0
Train_08425,0
Train_15473,0
Train_01147,1
Train_41803,0
Train_27386,0
Train_01152,1
Train_03290,0
Train_08018,0
Train_29105,0
Train_20282,0
Train_32453,0
Train_19680,0
Train_37810,1
Train_17972,0
Train_21436,0
Train_16686,1
Train_05629,0
Train_27133,0
Train_12197,0
Train_31838,1
Train_27293,1
Train_32632,0
Train_02928,1
Train_39886,1
Train_37289,1
Train_38546,0
Train_40446,1
Train_47344,0
Train_17574,1
Train_10390,0
Train_23234,0
Train_27943,0
Train_25428,0
Train_40124,0
Train_22183,0
Train_26048,0
Train_33233,0
Train_17228,0
Train_38229,1
Train_38382,0
Train_14987,0
Train_28524,0
Train_34570,0
Train_20642,1
Train_40164,0
Train_06876,0
Train_39840,0
Train_26397,0
Train_03788,0
Train_20319,0
Train_35753,0
Train_36796,0
Train_43581,1
Train_21717,1
Train_38916,0
Train_36471,0
Train_31768,1
Train_41076,0
Train_37160,0
Train_14160,1
Train_43100,1
Train_26882,0
Train_44393,1
Train_36182,0
Train_25132,0
Train_16156,1
Train_01771,1
Train_08764,1
Train_33070,0
Train_11812,0
Train_23062,0
Train_33299,1
Train_42276,0
Train_38083,0
Train_19916,0
Train_40054,0
Train_20966,0
Train_35635,0
Train_12892,0
Train_17822,0
Train_22545,1
Train_24251,0
Train_33218,0
Train_24986,0
Train_19266,0
Train_02895,0
Train_05472,0
Train_02684,0
Train_00119,0
Train_40542,0
Train_40043,1
Train_17680,0
Train_01636,1
Train_45665,1
Train_12840,0
Train_30109,1
Train_44876,1
Train_14443,0
Train_14137,1
Train_28136,0
Train_34382,0
Train_29734,0
Train_01346,0
Train_04382,0
Train_16707,0
Train_47619,1
Train_03680,0
Train_23158,0
Train_41509,0
Train_42575,1
Train_43325,0
Train_28505,0
Train_22110,0
Train_42085,0
Train_43515,0
Train_45119,0
Train_16783,0
Train_25572,1
Train_04723,0
Train_08849,0
Train_47013,0
Train_45177,0
Train_17398,0
Train_45088,0
Train_13488,1
Train_17352,0
Train_38166,0
Train_27451,0
Train_40890,0
Train_02284,0
Train_08416,0
Train_20552,1
Train_25469,0
Train_33428,1
Train_39209,0
Train_43221,0
Train_40423,1
Train_38154,0
Train_18673,1
Train_34390,0
Train_35816,1
Train_13297,0
Train_40572,0
Train_32713,1
Train_04471,0
Train_39208,0
Train_13630,0
Train_40106,0
Train_10639,1
Train_45985,1
Train_08505,0
Train_42162,0
Train_39321,1
Train_23641,1
Train_01793,1
Train_14302,0
Train_08971,1
Train_15026,1
Train_30703,1
Train_01701,0
Train_34237,1
Train_44742,0
Train_20396,0
Train_23606,0
Train_40492,0
Train_24824,0
Train_23685,0
Train_32314,0
Train_42623,0
Train_46826,1
Train_23570,0
Train_27313,0
Train_04706,1
Train_10654,1
Train_20146,1
Train_39441,1
Train_04054,0
Train_01893,0
Train_08914,0
Train_39974,0
Train_35498,0
Train_33893,0
Train_34136,1
Train_39560,0
Train_43094,0
Train_17361,0
Train_00518,0
Train_43779,0
Train_13391,0
Train_28733,0
Train_04981,0
Train_18695,0
Train_18817,0
Train_10735,0
Train_30410,1
Train_30481,0
Train_33328,1
Train_39194,1
Train_20662,1
Train_18159,0
Train_20869,1
Train_29581,0
Train_29043,0
Train_11023,0
Train_21364,1
Train_14039,0
Train_32064,0
Train_19493,0
Train_33532,1
Train_18427,0
Train_32067,1
Train_35491,0
Train_39523,0
Train_31552,1
Train_13245,0
Train_02018,1
Train_44728,1
Train_04837,0
Train_30515,0
Train_13293,1
Train_32846,0
Train_08496,0
Train_09630,0
Train_36004,0
Train_17097,0
Train_46541,0
Train_39052,1
Train_27310,1
Train_23837,0
Train_11666,1
Train_14690,0
Train_18271,0
Train_41314,0
Train_32704,0
Train_34624,1
Train_18938,0
Train_11771,1
Train_32186,1
Train_06309,0
Train_16499,1
Train_39393,1
Train_25859,0
Train_19961,1
Train_24302,0
Train_32535,1
Train_37330,0
Train_08791,0
Train_46534,0
Train_45731,0
Train_01026,0
Train_17206,0
Train_24833,0
Train_37881,1
Train_03551,1
Train_40525,1
Train_27897,1
Train_27100,0
Train_11736,1
Train_35418,1
Train_06498,1
Train_05237,0
Train_10988,0
Train_46155,1
Train_35036,0
Train_18672,0
Train_38905,0
Train_26637,0
Train_30585,0
Train_29821,0
Train_44176,0
